ocel_event_id;ocel_object_id;ocel_qualifier
Lodge_Pcp709;Pcp709;lodged pickup plan
Lodge_Pcp709;Cr1118;cargo to be picked up
Lodge_Pcp643;Pcp643;lodged pickup plan
Lodge_Pcp643;Cr1421;cargo to be picked up
trs_entrytr68;tr68;Entry evaluation for truck
trs_entrytr140;tr140;Entry evaluation for truck
eval_trs_exittr270_Pcp1067;tr270;Exit evaluation for truck
determine_continuanceSilo23;Silo23;silo evaluated for pickup continuance
trs_entrytr299;tr299;Entry evaluation for truck
trs_entrytr9;tr9;Entry evaluation for truck
trs_entrytr13;tr13;Entry evaluation for truck
weigh_empty_trucktr125;tr125;Empty truck weighed
weigh_empty_trucktr2;tr2;Empty truck weighed
weigh_empty_trucktr106;tr106;Empty truck weighed
weigh_empty_trucktr281;tr281;Empty truck weighed
weigh_empty_trucktr146;tr146;Empty truck weighed
weigh_empty_trucktr287;tr287;Empty truck weighed
weigh_empty_trucktr120;tr120;Empty truck weighed
determine_continuanceSilo23;Silo23;silo evaluated for pickup continuance
input_tally_sheettr176;tr176;Tally Sheet for pickup plan
print_w_tickettr176;tr176;Printed weighing ticket for pickup plan
print_w_tickettr36;tr36;Printed weighing ticket for pickup plan
determine_continuanceSilo23;Silo23;silo evaluated for pickup continuance
input_tally_sheettr36;tr36;Tally Sheet for pickup plan
load_trucktr1;tr1;cargo load for truck
weigh_empty_trucktr124;tr124;Empty truck weighed
weigh_empty_trucktr74;tr74;Empty truck weighed
weigh_empty_trucktr68;tr68;Empty truck weighed
weigh_empty_trucktr140;tr140;Empty truck weighed
weigh_empty_trucktr299;tr299;Empty truck weighed
weigh_empty_trucktr9;tr9;Empty truck weighed
weigh_empty_trucktr13;tr13;Empty truck weighed
load_trucktr262;tr262;cargo load for truck
load_trucktr88;tr88;cargo load for truck
input_tally_sheettr234;tr234;Tally Sheet for pickup plan
print_w_tickettr234;tr234;Printed weighing ticket for pickup plan
eval_trs_exittr36_Pcp1571;tr36;Exit evaluation for truck
eval_trs_exittr176_Pcp1571;tr176;Exit evaluation for truck
check_abnormalitytr2;tr2;truck exmained for empty weight abnormality
check_abnormalitytr125;tr125;truck exmained for empty weight abnormality
check_abnormalitytr106;tr106;truck exmained for empty weight abnormality
check_abnormalitytr281;tr281;truck exmained for empty weight abnormality
check_abnormalitytr146;tr146;truck exmained for empty weight abnormality
trs_entrytr71;tr71;Entry evaluation for truck
trs_entrytr77;tr77;Entry evaluation for truck
trs_entrytr286;tr286;Entry evaluation for truck
check_abnormalitytr287;tr287;truck exmained for empty weight abnormality
check_abnormalitytr120;tr120;truck exmained for empty weight abnormality
trs_entrytr90;tr90;Entry evaluation for truck
trs_entrytr84;tr84;Entry evaluation for truck
check_abnormalitytr124;tr124;truck exmained for empty weight abnormality
check_abnormalitytr74;tr74;truck exmained for empty weight abnormality
assign_trs_Pcp521;tr241;Pickup plan trucks assignment
assign_trs_Pcp521;tr196;Pickup plan trucks assignment
assign_trs_Pcp521;tr14;Pickup plan trucks assignment
trs_entrytr93;tr93;Entry evaluation for truck
trs_entrytr164;tr164;Entry evaluation for truck
trs_entrytr292;tr292;Entry evaluation for truck
trs_entrytr230;tr230;Entry evaluation for truck
assign_trs_Pcp521;tr272;Pickup plan trucks assignment
assign_trs_Pcp521;tr253;Pickup plan trucks assignment
assign_trs_Pcp521;tr150;Pickup plan trucks assignment
trs_entrytr66;tr66;Entry evaluation for truck
check_abnormalitytr140;tr140;truck exmained for empty weight abnormality
check_abnormalitytr68;tr68;truck exmained for empty weight abnormality
eval_trs_exittr234_Pcp1571;tr234;Exit evaluation for truck
check_abnormalitytr9;tr9;truck exmained for empty weight abnormality
check_abnormalitytr299;tr299;truck exmained for empty weight abnormality
check_abnormalitytr13;tr13;truck exmained for empty weight abnormality
assign_trs_Pcp1784;tr202;Pickup plan trucks assignment
assign_trs_Pcp1784;tr238;Pickup plan trucks assignment
assign_trs_Pcp1784;tr72;Pickup plan trucks assignment
assign_trs_Pcp222;tr149;Pickup plan trucks assignment
assign_trs_Pcp222;tr275;Pickup plan trucks assignment
assign_trs_Pcp222;tr139;Pickup plan trucks assignment
assign_trs_Pcp222;tr52;Pickup plan trucks assignment
assign_trs_Pcp222;tr219;Pickup plan trucks assignment
fail_weightr2;tr2;Truck failed to be weighed
fail_weightr281;tr281;Truck failed to be weighed
fail_weightr125;tr125;Truck failed to be weighed
fail_weightr106;tr106;Truck failed to be weighed
fail_weightr146;tr146;Truck failed to be weighed
Lodge_Pcp478;Pcp478;lodged pickup plan
Lodge_Pcp478;Cr952;cargo to be picked up
weigh_empty_trucktr77;tr77;Empty truck weighed
weigh_empty_trucktr71;tr71;Empty truck weighed
weigh_empty_trucktr286;tr286;Empty truck weighed
weigh_empty_trucktr90;tr90;Empty truck weighed
weigh_empty_trucktr84;tr84;Empty truck weighed
fail_weightr124;tr124;Truck failed to be weighed
weigh_empty_trucktr230;tr230;Empty truck weighed
weigh_empty_trucktr93;tr93;Empty truck weighed
weigh_empty_trucktr164;tr164;Empty truck weighed
weigh_empty_trucktr292;tr292;Empty truck weighed
weigh_empty_trucktr66;tr66;Empty truck weighed
fail_weightr68;tr68;Truck failed to be weighed
fail_weightr140;tr140;Truck failed to be weighed
fail_weightr13;tr13;Truck failed to be weighed
fail_weightr9;tr9;Truck failed to be weighed
weigh_loaded_trucktr1;tr1;Truck weighed
weigh_loaded_trucktr262;tr262;Truck weighed
weigh_loaded_trucktr88;tr88;Truck weighed
arrive_at_Silo13;Silo13;Silo for truck load
arrive_at_Silo13;Silo13;Silo for truck load
assign_trs_Pcp643;tr46;Pickup plan trucks assignment
assign_trs_Pcp643;tr171;Pickup plan trucks assignment
assign_trs_Pcp709;tr115;Pickup plan trucks assignment
assign_trs_Pcp709;tr280;Pickup plan trucks assignment
assign_trs_Pcp709;tr79;Pickup plan trucks assignment
assign_trs_Pcp643;tr250;Pickup plan trucks assignment
assign_trs_Pcp709;tr127;Pickup plan trucks assignment
assign_trs_Pcp709;tr129;Pickup plan trucks assignment
assign_trs_Pcp643;tr232;Pickup plan trucks assignment
assign_trs_Pcp709;tr169;Pickup plan trucks assignment
arrive_at_Silo13;Silo13;Silo for truck load
assign_trs_Pcp643;tr148;Pickup plan trucks assignment
assign_trs_Pcp643;tr142;Pickup plan trucks assignment
check_abnormalitytr71;tr71;truck exmained for empty weight abnormality
check_abnormalitytr286;tr286;truck exmained for empty weight abnormality
check_abnormalitytr77;tr77;truck exmained for empty weight abnormality
arrive_at_Silo23;Silo23;Silo for truck load
check_abnormalitytr90;tr90;truck exmained for empty weight abnormality
check_abnormalitytr84;tr84;truck exmained for empty weight abnormality
determine_continuanceSilo13;Silo13;silo evaluated for pickup continuance
determine_continuanceSilo13;Silo13;silo evaluated for pickup continuance
check_abnormalitytr164;tr164;truck exmained for empty weight abnormality
check_abnormalitytr292;tr292;truck exmained for empty weight abnormality
check_abnormalitytr93;tr93;truck exmained for empty weight abnormality
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
check_abnormalitytr66;tr66;truck exmained for empty weight abnormality
determine_continuanceSilo13;Silo13;silo evaluated for pickup continuance
fail_weightr71;tr71;Truck failed to be weighed
fail_weightr286;tr286;Truck failed to be weighed
determine_continuanceSilo23;Silo23;silo evaluated for pickup continuance
trs_entrytr241;tr241;Entry evaluation for truck
trs_entrytr196;tr196;Entry evaluation for truck
trs_entrytr14;tr14;Entry evaluation for truck
trs_entrytr253;tr253;Entry evaluation for truck
trs_entrytr150;tr150;Entry evaluation for truck
trs_entrytr272;tr272;Entry evaluation for truck
load_trucktr287;tr287;cargo load for truck
load_trucktr120;tr120;cargo load for truck
trs_entrytr149;tr149;Entry evaluation for truck
trs_entrytr275;tr275;Entry evaluation for truck
trs_entrytr52;tr52;Entry evaluation for truck
trs_entrytr139;tr139;Entry evaluation for truck
trs_entrytr238;tr238;Entry evaluation for truck
trs_entrytr202;tr202;Entry evaluation for truck
trs_entrytr72;tr72;Entry evaluation for truck
trs_entrytr219;tr219;Entry evaluation for truck
load_trucktr74;tr74;cargo load for truck
fail_weightr84;tr84;Truck failed to be weighed
fail_weightr164;tr164;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
fail_weightr93;tr93;Truck failed to be weighed
load_trucktr299;tr299;cargo load for truck
print_w_tickettr1;tr1;Printed weighing ticket for pickup plan
input_tally_sheettr1;tr1;Tally Sheet for pickup plan
weigh_empty_trucktr196;tr196;Empty truck weighed
weigh_empty_trucktr241;tr241;Empty truck weighed
weigh_empty_trucktr14;tr14;Empty truck weighed
arrive_at_Silo72;Silo72;Silo for truck load
weigh_empty_trucktr150;tr150;Empty truck weighed
weigh_empty_trucktr272;tr272;Empty truck weighed
weigh_empty_trucktr253;tr253;Empty truck weighed
input_tally_sheettr262;tr262;Tally Sheet for pickup plan
print_w_tickettr262;tr262;Printed weighing ticket for pickup plan
input_tally_sheettr88;tr88;Tally Sheet for pickup plan
print_w_tickettr88;tr88;Printed weighing ticket for pickup plan
weigh_empty_trucktr149;tr149;Empty truck weighed
assign_trs_Pcp478;tr33;Pickup plan trucks assignment
assign_trs_Pcp478;tr226;Pickup plan trucks assignment
weigh_empty_trucktr139;tr139;Empty truck weighed
weigh_empty_trucktr275;tr275;Empty truck weighed
weigh_empty_trucktr52;tr52;Empty truck weighed
assign_trs_Pcp478;tr106;Pickup plan trucks assignment
assign_trs_Pcp478;tr97;Pickup plan trucks assignment
assign_trs_Pcp478;tr3;Pickup plan trucks assignment
weigh_empty_trucktr72;tr72;Empty truck weighed
weigh_empty_trucktr238;tr238;Empty truck weighed
weigh_empty_trucktr202;tr202;Empty truck weighed
weigh_empty_trucktr219;tr219;Empty truck weighed
arrive_at_Silo72;Silo72;Silo for truck load
arrive_at_Silo90;Silo90;Silo for truck load
arrive_at_Silo90;Silo90;Silo for truck load
eval_trs_exittr1_Pcp1694;tr1;Exit evaluation for truck
trs_entrytr171;tr171;Entry evaluation for truck
trs_entrytr46;tr46;Entry evaluation for truck
trs_entrytr115;tr115;Entry evaluation for truck
determine_continuanceSilo72;Silo72;silo evaluated for pickup continuance
trs_entrytr79;tr79;Entry evaluation for truck
trs_entrytr280;tr280;Entry evaluation for truck
trs_entrytr250;tr250;Entry evaluation for truck
eval_trs_exittr262_Pcp1694;tr262;Exit evaluation for truck
trs_entrytr129;tr129;Entry evaluation for truck
trs_entrytr169;tr169;Entry evaluation for truck
trs_entrytr232;tr232;Entry evaluation for truck
trs_entrytr127;tr127;Entry evaluation for truck
eval_trs_exittr88_Pcp1694;tr88;Exit evaluation for truck
trs_entrytr142;tr142;Entry evaluation for truck
trs_entrytr148;tr148;Entry evaluation for truck
determine_continuanceSilo72;Silo72;silo evaluated for pickup continuance
check_abnormalitytr196;tr196;truck exmained for empty weight abnormality
check_abnormalitytr14;tr14;truck exmained for empty weight abnormality
check_abnormalitytr241;tr241;truck exmained for empty weight abnormality
load_trucktr77;tr77;cargo load for truck
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
check_abnormalitytr253;tr253;truck exmained for empty weight abnormality
check_abnormalitytr272;tr272;truck exmained for empty weight abnormality
check_abnormalitytr150;tr150;truck exmained for empty weight abnormality
check_abnormalitytr149;tr149;truck exmained for empty weight abnormality
weigh_empty_trucktr115;tr115;Empty truck weighed
weigh_empty_trucktr171;tr171;Empty truck weighed
weigh_empty_trucktr46;tr46;Empty truck weighed
check_abnormalitytr139;tr139;truck exmained for empty weight abnormality
check_abnormalitytr275;tr275;truck exmained for empty weight abnormality
check_abnormalitytr52;tr52;truck exmained for empty weight abnormality
check_abnormalitytr238;tr238;truck exmained for empty weight abnormality
check_abnormalitytr202;tr202;truck exmained for empty weight abnormality
check_abnormalitytr72;tr72;truck exmained for empty weight abnormality
weigh_empty_trucktr79;tr79;Empty truck weighed
weigh_empty_trucktr280;tr280;Empty truck weighed
weigh_empty_trucktr250;tr250;Empty truck weighed
check_abnormalitytr219;tr219;truck exmained for empty weight abnormality
load_trucktr90;tr90;cargo load for truck
load_trucktr292;tr292;cargo load for truck
load_trucktr66;tr66;cargo load for truck
fail_weightr241;tr241;Truck failed to be weighed
fail_weightr196;tr196;Truck failed to be weighed
fail_weightr14;tr14;Truck failed to be weighed
weigh_empty_trucktr169;tr169;Empty truck weighed
weigh_empty_trucktr232;tr232;Empty truck weighed
weigh_empty_trucktr127;tr127;Empty truck weighed
weigh_empty_trucktr142;tr142;Empty truck weighed
fail_weightr253;tr253;Truck failed to be weighed
fail_weightr150;tr150;Truck failed to be weighed
weigh_empty_trucktr148;tr148;Empty truck weighed
weigh_empty_trucktr129;tr129;Empty truck weighed
fail_weightr149;tr149;Truck failed to be weighed
weigh_loaded_trucktr120;tr120;Truck weighed
weigh_loaded_trucktr287;tr287;Truck weighed
fail_weightr52;tr52;Truck failed to be weighed
fail_weightr275;tr275;Truck failed to be weighed
fail_weightr139;tr139;Truck failed to be weighed
fail_weightr72;tr72;Truck failed to be weighed
fail_weightr219;tr219;Truck failed to be weighed
weigh_loaded_trucktr299;tr299;Truck weighed
weigh_loaded_trucktr74;tr74;Truck weighed
trs_entrytr33;tr33;Entry evaluation for truck
trs_entrytr226;tr226;Entry evaluation for truck
check_abnormalitytr115;tr115;truck exmained for empty weight abnormality
check_abnormalitytr46;tr46;truck exmained for empty weight abnormality
check_abnormalitytr171;tr171;truck exmained for empty weight abnormality
arrive_at_Silo83;Silo83;Silo for truck load
trs_entrytr3;tr3;Entry evaluation for truck
trs_entrytr97;tr97;Entry evaluation for truck
trs_entrytr106;tr106;Entry evaluation for truck
check_abnormalitytr280;tr280;truck exmained for empty weight abnormality
check_abnormalitytr250;tr250;truck exmained for empty weight abnormality
check_abnormalitytr79;tr79;truck exmained for empty weight abnormality
arrive_at_Silo38;Silo38;Silo for truck load
arrive_at_Silo38;Silo38;Silo for truck load
check_abnormalitytr148;tr148;truck exmained for empty weight abnormality
check_abnormalitytr129;tr129;truck exmained for empty weight abnormality
check_abnormalitytr127;tr127;truck exmained for empty weight abnormality
check_abnormalitytr169;tr169;truck exmained for empty weight abnormality
check_abnormalitytr232;tr232;truck exmained for empty weight abnormality
check_abnormalitytr142;tr142;truck exmained for empty weight abnormality
weigh_empty_trucktr33;tr33;Empty truck weighed
weigh_empty_trucktr226;tr226;Empty truck weighed
fail_weightr46;tr46;Truck failed to be weighed
determine_continuanceSilo83;Silo83;silo evaluated for pickup continuance
Lodge_Pcp1468;Pcp1468;lodged pickup plan
Lodge_Pcp1468;Cr1425;cargo to be picked up
weigh_empty_trucktr97;tr97;Empty truck weighed
weigh_empty_trucktr3;tr3;Empty truck weighed
weigh_empty_trucktr106;tr106;Empty truck weighed
fail_weightr280;tr280;Truck failed to be weighed
fail_weightr79;tr79;Truck failed to be weighed
determine_continuanceSilo38;Silo38;silo evaluated for pickup continuance
determine_continuanceSilo38;Silo38;silo evaluated for pickup continuance
load_trucktr272;tr272;cargo load for truck
fail_weightr129;tr129;Truck failed to be weighed
fail_weightr148;tr148;Truck failed to be weighed
fail_weightr169;tr169;Truck failed to be weighed
load_trucktr238;tr238;cargo load for truck
load_trucktr202;tr202;cargo load for truck
fail_weightr142;tr142;Truck failed to be weighed
Lodge_Pcp526;Pcp526;lodged pickup plan
Lodge_Pcp526;Cr985;cargo to be picked up
input_tally_sheettr299;tr299;Tally Sheet for pickup plan
arrive_at_Silo32;Silo32;Silo for truck load
print_w_tickettr299;tr299;Printed weighing ticket for pickup plan
arrive_at_Silo98;Silo98;Silo for truck load
input_tally_sheettr287;tr287;Tally Sheet for pickup plan
print_w_tickettr120;tr120;Printed weighing ticket for pickup plan
input_tally_sheettr120;tr120;Tally Sheet for pickup plan
print_w_tickettr287;tr287;Printed weighing ticket for pickup plan
arrive_at_Silo32;Silo32;Silo for truck load
Lodge_Pcp888;Pcp888;lodged pickup plan
Lodge_Pcp888;Cr1246;cargo to be picked up
print_w_tickettr74;tr74;Printed weighing ticket for pickup plan
input_tally_sheettr74;tr74;Tally Sheet for pickup plan
weigh_loaded_trucktr77;tr77;Truck weighed
check_abnormalitytr226;tr226;truck exmained for empty weight abnormality
check_abnormalitytr33;tr33;truck exmained for empty weight abnormality
arrive_at_Silo98;Silo98;Silo for truck load
arrive_at_Silo32;Silo32;Silo for truck load
check_abnormalitytr106;tr106;truck exmained for empty weight abnormality
check_abnormalitytr3;tr3;truck exmained for empty weight abnormality
check_abnormalitytr97;tr97;truck exmained for empty weight abnormality
eval_trs_exittr299_Pcp1361;tr299;Exit evaluation for truck
determine_continuanceSilo32;Silo32;silo evaluated for pickup continuance
determine_continuanceSilo98;Silo98;silo evaluated for pickup continuance
eval_trs_exittr120_Pcp405;tr120;Exit evaluation for truck
eval_trs_exittr287_Pcp405;tr287;Exit evaluation for truck
determine_continuanceSilo32;Silo32;silo evaluated for pickup continuance
weigh_loaded_trucktr292;tr292;Truck weighed
weigh_loaded_trucktr66;tr66;Truck weighed
eval_trs_exittr74_Pcp405;tr74;Exit evaluation for truck
